118|21/08/2001|999|2|13.55|17.02
118|02/09/2001|999|2|13|16.9
118|14/09/2001|999|3|13.6|16.8
118|20/09/2001|999|4|14.3|16.97
118|27/09/2001|999|2|13|16.9
119|02/07/2001|999|3|5.94|7.34
119|24/07/2001|999|3|5.94|7.34
119|06/08/2001|999|2|5.68|7.31
119|06/08/2001|999|4|6.13|7.24
119|17/08/2001|999|2|5.68|7.31
119|17/08/2001|999|3|5.94|7.31
119|05/09/2001|999|4|6.12|7.22
120|04/07/2001|999|2|9.95|52.72
120|07/07/2001|999|4|10.88|52.72
120|20/07/2001|999|2|9.95|52.72
120|20/07/2001|999|3|10.21|52.72
120|10/08/2001|999|4|10.3|52.62
120|31/08/2001|999|2|9.63|52.62
120|10/09/2001|999|2|9.07|52.25
121|24/07/2001|999|4|9.53|10.69
121|31/08/2001|999|4|9.4|10.66
121|03/09/2001|999|2|9.19|10.94
121|17/09/2001|999|4|9.37|10.61
121|05/08/2001|999|4|9.4|10.66
122|09/07/2001|999|3|16.18|20.86
122|29/07/2001|999|3|16.18|20.86
122|11/08/2001|999|2|15.94|20.86
122|09/09/2001|999|3|15.98|20.86
123|09/08/2001|999|2|44.25|57.86
123|16/09/2001|999|4|44.9|56.12
123|16/08/2001|999|3|44.89|57.86
123|16/08/2001|999|4|45.03|56.12
124|01/08/2001|999|2|16.16|18.45
124|22/08/2001|999|4|16.28|18.08
124|27/08/2001|999|2|16.16|18.45
124|04/09/2001|999|3|16.24|18.56
124|27/09/2001|999|3|16.24|18.56
125|27/07/2001|999|4|13.16|16.09
125|29/07/2001|999|3|12.94|16.09
125|11/08/2001|999|2|12.75|16
125|11/08/2001|999|4|12.98|16
125|18/08/2001|999|4|12.98|16
125|29/08/2001|999|3|12.93|16
125|12/08/2001|999|4|12.98|16
126|18/07/2001|999|4|23.88|29.21
126|04/08/2001|999|3|23.46|29.04
126|09/08/2001|999|2|23.14|29.04
126|11/08/2001|999|4|23.54|29.04
126|15/09/2001|999|3|23.17|29.01
127|21/07/2001|999|3|32.94|89.28
127|17/08/2001|999|3|32.93|88.72
127|04/09/2001|999|4|33.97|87.56
128|29/07/2001|999|3|24.65|30.73
128|12/08/2001|999|3|24.63|30.54
128|23/08/2001|999|2|23.8|31.15
129|14/07/2001|999|4|162.04|190.67
129|19/07/2001|999|3|154.46|192.6
129|29/07/2001|999|4|162.04|190.67
129|16/08/2001|999|2|149.15|195.22
129|15/08/2001|999|2|149.15|195.22
129|18/08/2001|999|4|159.76|189.48
130|04/08/2001|999|2|76.27|99.84
130|04/08/2001|999|4|81.7|96.9
130|15/08/2001|999|4|81.7|96.9
130|27/08/2001|999|4|81.7|96.9
130|31/08/2001|999|3|78.94|97.88
130|10/09/2001|999|2|75.36|99.52
130|16/09/2001|999|3|77.95|97.57
131|04/07/2001|999|2|16.29|21.29
131|01/09/2001|999|3|16.52|20.67
131|29/09/2001|999|4|17.25|20.46
132|01/09/2001|999|3|21.77|27.25
132|24/09/2001|999|4|22.75|26.98
133|24/07/2001|999|2|26|33.97
133|29/09/2001|999|4|27.55|32.66
133|07/08/2001|999|3|26.7|33.09
133|10/08/2001|999|4|27.62|32.76
134|04/07/2001|999|4|18.71|22.03
134|18/07/2001|999|4|18.71|22.03
134|06/09/2001|999|2|17.03|22.49
134|22/09/2001|999|3|17.61|22.05
135|01/07/2001|999|2|40.3|52.36
135|31/08/2001|999|2|39.97|52.15
135|04/09/2001|999|2|39.5|51.77
135|05/08/2001|999|3|40.89|51.84
135|30/08/2001|999|2|39.97|52.15
135|24/09/2001|351|3|40.36|51.46
137|23/09/2001|999|4|44.1|51.72
137|04/08/2001|999|4|44.23|51.84
138|17/07/2001|999|2|79.89|140.21
138|27/08/2001|999|2|79.24|140.35
138|27/09/2001|999|2|78.29|139.33
139|08/07/2001|999|2|16.57|19.34
139|23/09/2001|999|2|16.23|19.56
139|18/09/2001|999|2|16.23|19.56
140|08/08/2001|999|2|26.08|30.7
140|18/08/2001|999|3|26.2|30.7
140|27/08/2001|999|2|26.08|30.7
140|16/09/2001|999|2|25.77|31.04
140|07/08/2001|999|2|26.08|30.7
