36|03/11/1999|999|3|42.75|53.79
36|07/11/1999|999|4|36.01|42.09
36|23/12/1999|999|4|34.36|41.67
37|07/10/1999|999|3|52.85|65.07
37|28/10/1999|999|4|43.28|50.95
37|30/10/1999|999|4|44.5|52.38
37|31/10/1999|999|2|47.13|55.87
37|09/11/1999|999|3|52.27|65.74
37|12/11/1999|999|4|44.8|52.38
37|22/11/1999|999|3|52.27|64.84
37|31/12/1999|999|3|51.39|62.03
38|04/11/1999|999|2|25.88|30.46
38|12/11/1999|999|3|28.5|35.36
38|17/11/1999|999|2|25.88|30.46
38|15/12/1999|999|2|25.35|30.95
38|18/12/1999|999|3|27.6|34.3
38|26/12/1999|999|3|27.48|35.86
38|28/12/1999|999|2|24.95|30.46
38|30/12/1999|999|3|28.04|35.86
39|07/11/1999|999|4|28.4|33.2
39|26/11/1999|999|3|33.24|41.83
39|01/12/1999|999|2|29.11|35.55
39|13/12/1999|999|2|29.11|35.55
39|13/12/1999|999|3|32.05|41.25
39|13/12/1999|999|4|27|32.75
40|20/10/1999|999|3|42.46|51.96
40|04/11/1999|999|2|38.83|45.71
41|07/12/1999|999|3|41.22|51.96
41|28/12/1999|999|2|37.43|45.71
42|17/12/1999|999|3|41.22|52.69
42|24/12/1999|999|3|41.22|52.69
43|07/11/1999|999|3|42.75|51.96
43|15/12/1999|999|2|38.02|46.43
43|29/12/1999|999|3|42.04|52.69
44|15/10/1999|999|3|42.46|52.69
44|24/12/1999|999|3|41.22|52.69
44|26/12/1999|999|2|37.43|45.71
44|30/12/1999|999|3|42.8|52.14
45|29/12/1999|999|2|37.43|45.71
46|13/12/1999|999|2|19.13|23.36
46|20/12/1999|999|3|21.08|26.19
47|10/10/1999|999|4|22.81|26.04
47|20/10/1999|999|2|24.94|29.27
47|07/11/1999|999|3|27.66|32.35
47|17/11/1999|999|4|22.97|26.04
47|22/11/1999|999|4|23.2|26.32
47|10/12/1999|999|3|26.66|31.9
47|29/12/1999|999|2|24.12|29.17
48|20/10/1999|999|2|10.27|12.18
48|30/10/1999|999|4|9.53|11.22
48|19/11/1999|999|3|11.4|13.47
48|20/12/1999|999|3|10.99|13.66
48|28/12/1999|999|3|10.99|13.47
113|21/10/1999|999|4|18.57|21.86
113|19/11/1999|999|2|19.84|23.36
113|26/11/1999|999|3|21.86|27.91
113|17/12/1999|999|3|21.08|27.91
114|18/10/1999|999|2|16.27|19.29
114|28/10/1999|999|2|16.27|19.29
114|28/10/1999|999|3|17.92|23.05
114|04/11/1999|999|3|18.04|23.05
114|23/11/1999|999|3|18.04|23.05
114|24/11/1999|999|2|16.39|19.29
114|12/12/1999|999|4|14.65|17.77
114|14/12/1999|999|3|17.4|23.05
114|15/12/1999|999|2|15.8|19.29
115|04/10/1999|999|3|8.65|10.8
115|17/10/1999|999|3|8.49|10.91
115|21/10/1999|999|2|7.71|9.14
115|12/11/1999|999|2|7.76|9.14
115|23/12/1999|999|3|8.24|10.91
116|20/12/1999|999|2|9.97|12.18
116|24/12/1999|999|4|9.25|11.22
117|14/11/1999|999|3|8.55|10.91
117|19/11/1999|999|2|7.76|9.14
117|20/12/1999|999|3|8.24|10.91
117|23/12/1999|999|3|8.24|10.91
118|09/11/1999|999|3|7.59|9.57
118|01/12/1999|999|4|6.1|7.4
118|04/12/1999|999|3|7.86|7.83
118|06/12/1999|999|3|7.32|9.57
118|09/12/1999|999|2|6.66|8.13
118|12/12/1999|999|2|6.66|8.13
118|22/12/1999|999|4|6.1|7.4
119|04/10/1999|999|3|6.61|8.48
119|09/10/1999|999|4|5.57|6.54
119|11/10/1999|999|2|5.99|7.1
119|18/10/1999|999|2|5.99|7.1
119|22/10/1999|999|2|6.1|7.22
119|05/11/1999|999|3|6.77|8.4
119|18/11/1999|999|4|5.61|6.54
119|05/12/1999|999|2|5.92|7.22
119|09/12/1999|999|3|6.41|8.37
119|17/12/1999|999|4|5.4|6.54
119|27/12/1999|999|2|5.81|7.1
119|30/12/1999|999|3|6.54|8.48
120|08/10/1999|999|3|6.61|8.86
120|12/10/1999|999|3|6.61|8.86
120|21/10/1999|999|3|6.61|8.86
120|28/10/1999|999|3|6.61|8.86
120|07/11/1999|999|3|6.66|8.86
120|19/11/1999|999|2|6.03|7.1
120|28/12/1999|999|3|6.41|8.86
121|12/10/1999|999|2|9.42|11.16
121|03/11/1999|999|3|10.44|13.92
121|09/12/1999|999|3|10.07|13.92
121|15/12/1999|999|2|9.14|11.16
122|15/12/1999|999|4|14.65|17.77
123|11/10/1999|999|4|39.74|46.79
123|29/10/1999|999|4|39.74|46.79
123|04/11/1999|999|3|47.52|63.34
123|09/11/1999|999|3|48.36|62.69
123|15/11/1999|999|3|47.52|63.34
123|18/12/1999|999|4|38.57|46.79
123|27/12/1999|999|3|45.81|63.34
124|24/11/1999|999|2|16.39|19.1
124|29/11/1999|999|4|15.19|17.24
124|27/12/1999|999|3|17.4|24.07
124|29/12/1999|999|2|15.8|19.1
125|09/11/1999|999|2|13.79|16.24
125|05/12/1999|999|2|13.49|16.47
125|24/12/1999|999|3|14.65|17.55
125|27/12/1999|999|3|14.65|17.55
126|24/10/1999|999|2|24.84|29.46
126|09/11/1999|999|3|28.07|31.49
126|09/11/1999|999|4|23.2|27.13
126|15/11/1999|999|2|25.02|29.46
126|24/12/1999|999|3|26.57|31.83
126|27/12/1999|999|3|26.57|31.83
127|06/11/1999|999|3|35.16|47.26
127|09/11/1999|999|2|31.92|37.57
127|29/12/1999|999|3|34.57|47.26
128|27/10/1999|999|4|22.25|26.2
