45|4298|01/07/1998|2|999|1|47.45
45|7008|01/07/1998|2|999|1|47.45
45|8028|01/07/1998|2|999|1|47.45
45|9591|01/07/1998|2|999|1|47.45
45|10259|01/07/1998|2|999|1|47.45
45|10718|01/07/1998|2|999|1|47.45
45|26444|01/07/1998|2|999|1|47.45
45|986|01/07/1998|3|999|1|46.79
45|7976|01/07/1998|3|999|1|46.79
45|8614|01/07/1998|3|999|1|46.79
45|9591|01/07/1998|3|999|1|46.79
45|26444|01/07/1998|3|999|1|46.79
45|217|04/07/1998|2|999|1|47.45
45|907|04/07/1998|2|999|1|47.45
45|1719|04/07/1998|2|999|1|47.45
45|3511|04/07/1998|2|999|1|47.45
45|6644|04/07/1998|2|999|1|47.45
45|6801|04/07/1998|2|999|1|47.45
45|7636|04/07/1998|2|999|1|47.45
45|8138|04/07/1998|2|999|1|47.45
45|9167|04/07/1998|2|999|1|47.45
45|10657|04/07/1998|2|999|1|47.45
45|23201|04/07/1998|2|999|1|47.45
45|9167|04/07/1998|3|999|1|47.45
45|23201|04/07/1998|3|999|1|47.45
45|2826|04/07/1998|4|999|1|46.79
45|3308|04/07/1998|4|999|1|46.79
45|6539|04/07/1998|4|999|1|46.79
45|6757|04/07/1998|4|999|1|46.79
45|316|07/07/1998|2|999|1|46.79
45|829|07/07/1998|2|999|1|46.79
45|1648|07/07/1998|2|999|1|46.79
45|1659|07/07/1998|2|999|1|46.79
45|2151|07/07/1998|2|999|1|46.79
45|2516|07/07/1998|2|999|1|46.79
45|3069|07/07/1998|2|999|1|46.79
45|7788|07/07/1998|2|999|1|46.79
45|9311|07/07/1998|2|999|1|46.79
45|12336|07/07/1998|2|999|1|46.79
45|21604|07/07/1998|2|999|1|46.79
45|24554|07/07/1998|2|999|1|46.79
45|49048|07/07/1998|2|999|1|46.79
45|644|07/07/1998|3|999|1|47.45
45|3069|07/07/1998|3|999|1|47.45
45|4316|07/07/1998|3|999|1|47.45
45|7198|07/07/1998|3|999|1|47.45
45|10046|07/07/1998|3|999|1|47.45
45|12336|07/07/1998|3|999|1|47.45
45|34834|07/07/1998|3|999|1|47.45
45|829|07/07/1998|4|999|1|46.95
45|1648|07/07/1998|4|999|1|46.95
45|2127|07/07/1998|4|999|1|46.95
45|2151|07/07/1998|4|999|1|46.95
45|2516|07/07/1998|4|999|1|46.95
45|4636|07/07/1998|4|999|1|46.95
45|6966|07/07/1998|4|999|1|46.95
45|7788|07/07/1998|4|999|1|46.95
45|10046|07/07/1998|4|999|1|46.95
45|14044|07/07/1998|4|999|1|46.95
45|24554|07/07/1998|4|999|1|46.95
45|49048|07/07/1998|4|999|1|46.95
45|316|10/07/1998|4|999|1|46.79
45|1659|10/07/1998|4|999|1|46.79
45|3069|10/07/1998|4|999|1|46.79
45|10006|10/07/1998|4|999|1|46.79
45|1766|13/07/1998|2|999|1|47.45
45|4749|13/07/1998|2|999|1|47.45
45|5529|13/07/1998|2|999|1|47.45
45|371|13/07/1998|3|999|1|47.45
45|1217|13/07/1998|3|999|1|47.45
45|1544|13/07/1998|3|999|1|47.45
45|1997|13/07/1998|3|999|1|47.45
45|2468|13/07/1998|3|999|1|47.45
45|2974|13/07/1998|3|999|1|47.45
45|5226|13/07/1998|3|999|1|47.45
45|5254|13/07/1998|3|999|1|47.45
45|5716|13/07/1998|3|999|1|47.45
45|9281|13/07/1998|3|999|1|47.45
45|9696|13/07/1998|3|999|1|47.45
45|9976|13/07/1998|3|999|1|47.45
45|25911|13/07/1998|3|999|1|47.45
45|34834|13/07/1998|3|999|1|47.45
45|48084|13/07/1998|3|999|1|47.45
45|1766|13/07/1998|4|999|1|47.45
45|2974|13/07/1998|4|999|1|47.45
45|4749|13/07/1998|4|999|1|47.45
45|758|15/07/1998|3|999|1|47.45
45|2347|15/07/1998|3|999|1|47.45
45|2867|15/07/1998|3|999|1|47.45
45|3291|15/07/1998|3|999|1|47.45
45|3387|15/07/1998|3|999|1|47.45
