134|2251|27/01/2001|3|999|1|22.95
134|2269|27/01/2001|3|999|1|22.95
134|2361|27/01/2001|3|999|1|22.95
134|2592|27/01/2001|3|999|1|22.95
134|2774|27/01/2001|3|999|1|22.95
134|3313|27/01/2001|3|999|1|22.95
134|3368|27/01/2001|3|999|1|22.95
134|3654|27/01/2001|3|999|1|22.95
134|3794|27/01/2001|3|999|1|22.95
134|4252|27/01/2001|3|999|1|22.95
134|5103|27/01/2001|3|999|1|22.95
134|5668|27/01/2001|3|999|1|22.95
134|5898|27/01/2001|3|999|1|22.95
134|7053|27/01/2001|3|999|1|22.95
134|7108|27/01/2001|3|999|1|22.95
134|7604|27/01/2001|3|999|1|22.95
134|7663|27/01/2001|3|999|1|22.95
134|9160|27/01/2001|3|999|1|22.95
134|9225|27/01/2001|3|999|1|22.95
134|9730|27/01/2001|3|999|1|22.95
134|9997|27/01/2001|3|999|1|22.95
134|10418|27/01/2001|3|999|1|22.95
134|10679|27/01/2001|3|999|1|22.95
134|11456|27/01/2001|3|999|1|22.95
134|20923|27/01/2001|3|999|1|22.95
134|28017|27/01/2001|3|999|1|22.95
134|4252|27/01/2001|4|999|1|22.72
134|8674|27/01/2001|4|999|1|22.72
134|9160|27/01/2001|4|999|1|22.72
134|28010|27/01/2001|4|999|1|22.72
134|450|29/01/2001|2|999|1|23.41
134|1185|29/01/2001|2|999|1|23.41
134|1977|29/01/2001|2|999|1|23.41
134|2062|29/01/2001|2|999|1|23.41
134|3540|29/01/2001|2|999|1|23.41
134|4468|29/01/2001|2|999|1|23.41
134|4874|29/01/2001|2|999|1|23.41
134|4900|29/01/2001|2|999|1|23.41
134|5027|29/01/2001|2|999|1|23.41
134|5408|29/01/2001|2|999|1|23.41
134|5550|29/01/2001|2|999|1|23.41
134|6318|29/01/2001|2|999|1|23.41
134|9667|29/01/2001|2|999|1|23.41
134|12005|29/01/2001|2|999|1|23.41
134|13851|29/01/2001|2|999|1|23.41
134|18013|29/01/2001|2|999|1|23.41
134|27197|29/01/2001|2|999|1|23.41
134|783|29/01/2001|3|999|1|22.95
134|1156|29/01/2001|3|999|1|22.95
134|1249|29/01/2001|3|999|1|22.95
134|1279|29/01/2001|3|999|1|22.95
134|1851|29/01/2001|3|999|1|22.95
134|2518|29/01/2001|3|999|1|22.95
134|2565|29/01/2001|3|999|1|22.95
134|2930|29/01/2001|3|999|1|22.95
134|4323|29/01/2001|3|999|1|22.95
134|4457|29/01/2001|3|999|1|22.95
134|4468|29/01/2001|3|999|1|22.95
134|4936|29/01/2001|3|999|1|22.95
134|5027|29/01/2001|3|999|1|22.95
134|5154|29/01/2001|3|999|1|22.95
134|5408|29/01/2001|3|999|1|22.95
134|6041|29/01/2001|3|999|1|22.95
134|6318|29/01/2001|3|999|1|22.95
134|7016|29/01/2001|3|999|1|22.95
134|9986|29/01/2001|3|999|1|22.95
134|12378|29/01/2001|3|999|1|22.95
134|12720|29/01/2001|3|999|1|22.95
134|21517|29/01/2001|3|999|1|22.95
134|33560|29/01/2001|3|999|1|22.95
134|2390|29/01/2001|4|999|1|22.72
134|4900|29/01/2001|4|999|1|22.72
134|8674|29/01/2001|4|999|1|22.72
134|335|01/02/2001|3|999|1|18.82
134|345|01/02/2001|3|999|1|18.82
134|1191|01/02/2001|3|999|1|18.82
134|1708|01/02/2001|3|999|1|18.82
134|1728|01/02/2001|3|999|1|18.82
134|2913|01/02/2001|3|999|1|18.82
134|3039|01/02/2001|3|999|1|18.82
134|3302|01/02/2001|3|999|1|18.82
134|3510|01/02/2001|3|999|1|18.82
134|3698|01/02/2001|3|999|1|18.82
134|4532|01/02/2001|3|999|1|18.82
134|5155|01/02/2001|3|999|1|18.82
134|5374|01/02/2001|3|999|1|18.82
134|5741|01/02/2001|3|999|1|18.82
134|6611|01/02/2001|3|999|1|18.82
134|6799|01/02/2001|3|999|1|18.82
134|7779|01/02/2001|3|999|1|18.82
134|8280|01/02/2001|3|999|1|18.82
134|8484|01/02/2001|3|999|1|18.82
134|8629|01/02/2001|3|999|1|18.82
134|10142|01/02/2001|3|999|1|18.82
134|11091|01/02/2001|3|999|1|18.82
134|11111|01/02/2001|3|999|1|18.82
134|12093|01/02/2001|3|999|1|18.82
134|13748|01/02/2001|3|999|1|18.82
134|22988|01/02/2001|3|999|1|18.82
134|1460|04/02/2001|2|999|1|19.2
134|1655|04/02/2001|2|999|1|19.2
134|4885|04/02/2001|2|999|1|19.2
134|7900|04/02/2001|2|999|1|19.2
134|11302|04/02/2001|2|999|1|19.2
134|305|04/02/2001|3|999|1|18.82
134|502|04/02/2001|3|999|1|18.82
134|693|04/02/2001|3|999|1|18.82
134|1311|04/02/2001|3|999|1|18.82
134|1460|04/02/2001|3|999|1|18.82
134|2672|04/02/2001|3|999|1|18.82
134|2957|04/02/2001|3|999|1|18.82
134|3299|04/02/2001|3|999|1|18.82
134|4885|04/02/2001|3|999|1|18.82
134|5017|04/02/2001|3|999|1|18.82
134|6401|04/02/2001|3|999|1|18.82
134|7939|04/02/2001|3|999|1|18.82
134|8117|04/02/2001|3|999|1|18.82
134|8137|04/02/2001|3|999|1|18.82
134|8318|04/02/2001|3|999|1|18.82
134|9278|04/02/2001|3|999|1|18.82
134|10675|04/02/2001|3|999|1|18.82
134|10880|04/02/2001|3|999|1|18.82
134|11111|04/02/2001|3|999|1|18.82
134|18112|04/02/2001|3|999|1|18.82
134|21782|04/02/2001|3|999|1|18.82
134|33731|04/02/2001|3|999|1|18.82
134|15380|04/02/2001|4|999|1|18.63
134|2913|05/02/2001|2|999|1|19.2
134|3698|05/02/2001|2|999|1|19.2
134|4567|05/02/2001|2|999|1|19.2
134|5900|05/02/2001|2|999|1|19.2
134|6755|05/02/2001|2|999|1|19.2
134|8484|05/02/2001|2|999|1|19.2
134|3510|05/02/2001|4|999|1|18.63
134|5374|05/02/2001|4|999|1|18.63
134|8291|05/02/2001|4|999|1|18.63
134|13748|05/02/2001|4|999|1|18.63
134|20222|06/02/2001|2|999|1|19.2
134|2008|06/02/2001|3|999|1|18.82
134|11302|06/02/2001|3|999|1|18.82
134|118|15/02/2001|2|999|1|19.2
134|725|15/02/2001|2|999|1|19.2
134|1370|15/02/2001|2|999|1|19.2
134|1480|15/02/2001|2|999|1|19.2
134|1519|15/02/2001|2|999|1|19.2
134|1977|15/02/2001|2|999|1|19.2
134|4457|15/02/2001|2|999|1|19.2
134|4874|15/02/2001|2|999|1|19.2
134|5329|15/02/2001|2|999|1|19.2
134|5408|15/02/2001|2|999|1|19.2
134|6318|15/02/2001|2|999|1|19.2
134|7016|15/02/2001|2|999|1|19.2
134|11420|15/02/2001|2|999|1|19.2
134|12005|15/02/2001|2|999|1|19.2
134|15489|15/02/2001|2|999|1|19.2
134|33560|15/02/2001|2|999|1|19.2
134|725|15/02/2001|3|999|1|18.82
134|783|15/02/2001|3|999|1|18.82
134|1370|15/02/2001|3|999|1|18.82
134|1480|15/02/2001|3|999|1|18.82
134|1977|15/02/2001|3|999|1|18.82
134|2518|15/02/2001|3|999|1|18.82
134|2525|15/02/2001|3|999|1|18.82
134|2568|15/02/2001|3|999|1|18.82
134|2956|15/02/2001|3|999|1|18.82
134|3780|15/02/2001|3|999|1|18.82
134|4457|15/02/2001|3|999|1|18.82
134|4468|15/02/2001|3|999|1|18.82
134|4528|15/02/2001|3|999|1|18.82
134|5027|15/02/2001|3|999|1|18.82
134|5329|15/02/2001|3|999|1|18.82
134|5408|15/02/2001|3|999|1|18.82
134|6112|15/02/2001|3|999|1|18.82
134|6318|15/02/2001|3|999|1|18.82
134|7016|15/02/2001|3|999|1|18.82
134|7794|15/02/2001|3|999|1|18.82
134|9195|15/02/2001|3|999|1|18.82
134|9900|15/02/2001|3|999|1|18.82
134|10419|15/02/2001|3|999|1|18.82
134|10887|15/02/2001|3|999|1|18.82
134|11420|15/02/2001|3|999|1|18.82
134|12005|15/02/2001|3|999|1|18.82
134|13762|15/02/2001|3|999|1|18.82
134|14247|15/02/2001|3|999|1|18.82
