120|10564|18/12/1999|2|999|1|7.1
120|10642|18/12/1999|2|999|1|7.1
120|33553|18/12/1999|2|999|1|7.1
120|329|19/12/1999|2|999|1|7.1
120|1185|19/12/1999|2|999|1|7.1
120|1704|19/12/1999|2|999|1|7.1
120|329|19/12/1999|3|999|1|8.86
120|1185|19/12/1999|3|999|1|8.86
120|1290|19/12/1999|3|999|1|8.86
120|1704|19/12/1999|3|999|1|8.86
120|2488|19/12/1999|3|999|1|8.86
120|2497|19/12/1999|3|999|1|8.86
120|2766|19/12/1999|3|999|1|8.86
120|3254|19/12/1999|3|999|1|8.86
120|4321|19/12/1999|3|999|1|8.86
120|4328|19/12/1999|3|999|1|8.86
120|4606|19/12/1999|3|999|1|8.86
120|5247|19/12/1999|3|999|1|8.86
120|6033|19/12/1999|3|999|1|8.86
120|6041|19/12/1999|3|999|1|8.86
120|11484|19/12/1999|3|999|1|8.86
120|13851|19/12/1999|3|999|1|8.86
120|1179|20/12/1999|2|999|1|7.1
120|10564|20/12/1999|2|999|1|7.1
120|11944|20/12/1999|2|999|1|7.1
120|1120|20/12/1999|3|999|1|8.86
120|1179|20/12/1999|3|999|1|8.86
120|1804|20/12/1999|3|999|1|8.86
120|3633|20/12/1999|3|999|1|8.86
120|10797|20/12/1999|3|999|1|8.86
120|11944|20/12/1999|3|999|1|8.86
120|838|21/12/1999|2|999|1|7.1
120|885|21/12/1999|2|999|1|7.1
120|959|21/12/1999|2|999|1|7.1
120|3937|21/12/1999|2|999|1|7.1
120|4162|21/12/1999|2|999|1|7.1
120|7048|21/12/1999|2|999|1|7.1
120|7313|21/12/1999|2|999|1|7.1
120|8594|21/12/1999|2|999|1|7.1
120|30098|21/12/1999|2|999|1|7.1
120|838|21/12/1999|3|999|1|8.86
120|885|21/12/1999|3|999|1|8.86
120|959|21/12/1999|3|999|1|8.86
120|1815|21/12/1999|3|999|1|8.86
120|1870|21/12/1999|3|999|1|8.86
120|2403|21/12/1999|3|999|1|8.86
